LogR;LogC;Rank;Counter;Pattern;Class
3,335859;1,146128;2167;14;124,124,124,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,336059;1,146128;2168;14;124,124,124,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,336260;1,146128;2169;14;124,124,124,198,198,124,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,336460;1,146128;2170;14;124,124,124,124,124,124,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,336660;1,146128;2171;14;124,124,124,124,124,124,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,336860;1,146128;2172;14;124,124,124,124,124,124,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,337060;1,146128;2173;14;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,198,124,124,;2
3,337260;1,146128;2174;14;124,124,124,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,;2
3,337459;1,146128;2175;14;124,124,0,124,124,0,124,124,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,;2
3,337659;1,146128;2176;14;124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,0,0,0,124,0,0,124,0,0,;2
3,337858;1,146128;2177;14;0,0,0,255,255,255,255,255,255,0,0,0,198,198,198,198,198,198,0,0,0,255,255,255,255,255,255,;2
3,338058;1,146128;2178;14;0,0,0,255,255,198,255,255,198,0,0,0,255,198,198,255,198,198,0,0,0,255,198,198,255,198,198,;2
3,338257;1,146128;2179;14;0,0,0,255,255,198,255,255,198,0,0,0,255,198,198,255,198,198,0,0,0,198,198,198,198,198,198,;2
3,338456;1,146128;2180;14;0,0,0,255,255,198,255,255,198,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,338656;1,146128;2181;14;0,0,0,255,255,0,255,255,0,0,0,0,255,255,0,255,255,0,0,0,0,255,255,0,255,255,0,;2
3,338855;1,146128;2182;14;0,0,0,255,0,255,255,0,255,0,0,0,255,0,255,255,0,255,0,0,0,255,0,255,255,0,255,;2
3,339054;1,146128;2183;14;0,0,0,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,339253;1,146128;2184;14;0,0,0,198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,0,0,0,198,255,255,198,255,255,;2
3,339451;1,146128;2185;14;0,0,0,198,198,198,198,198,198,0,0,0,198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,;2
3,339650;1,146128;2186;14;0,0,0,198,198,198,198,198,198,0,0,0,124,198,198,124,198,198,0,0,0,0,0,0,0,0,0,;2
3,339849;1,146128;2187;14;0,0,0,198,124,198,198,124,198,0,0,0,198,124,198,198,124,198,0,0,0,0,0,0,0,0,0,;2
3,340047;1,146128;2188;14;0,0,0,0,255,255,0,255,255,0,0,0,0,255,255,0,255,255,0,0,0,0,255,255,0,255,255,;2
3,340246;1,146128;2189;14;0,0,0,0,0,124,0,0,124,0,0,0,0,0,124,0,0,124,0,0,0,0,0,0,0,0,0,;2
3,340444;1,146128;2190;14;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,255,255,255,;2
3,340642;1,146128;2191;14;0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,198,198,198,;2
3,340841;1,146128;2192;14;0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,341039;1,146128;2193;14;0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,255,255,0,;2
3,341237;1,146128;2194;14;0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,255,0,255,;2
3,341435;1,146128;2195;14;0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,198,255,255,;2
3,341632;1,146128;2196;14;0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,198,198,124,198,198,124,198,198,124,198,198,124,;2
3,341830;1,146128;2197;14;0,0,0,0,0,0,198,124,198,0,0,0,0,0,0,198,124,198,0,0,0,0,0,0,0,0,0,;2
3,342028;1,146128;2198;14;0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,255,255,;2
3,342225;1,146128;2199;14;0,0,0,0,0,0,0,0,0,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,;2
3,342423;1,146128;2200;14;0,0,0,0,0,0,0,0,0,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,342620;1,146128;2201;14;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,342817;1,146128;2202;14;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,;2
3,343014;1,146128;2203;14;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,;2
3,343212;1,146128;2204;14;0,0,0,0,0,0,0,0,0,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,;2
3,343409;1,146128;2205;14;0,0,0,0,0,0,0,0,0,0,0,0,198,198,124,198,198,124,0,0,0,198,198,124,198,198,124,;2
3,343606;1,146128;2206;14;0,0,0,0,0,0,0,0,0,0,0,0,124,198,198,124,198,198,0,0,0,124,198,198,124,198,198,;2
3,343802;1,146128;2207;14;0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,;2
3,343999;1,146128;2208;14;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,255,255,255,255,255,255,255,255,255,;2
3,344196;1,146128;2209;14;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,198,198,124,;2
3,344392;1,146128;2210;14;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,124,198,198,;2
3,344589;1,146128;2211;14;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,198,198,198,198,198,198,;2
3,344785;1,146128;2212;14;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,198,198,198,198,198,198,198,;2
3,344981;1,146128;2213;14;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,;2
3,345178;1,146128;2214;14;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,255,124,124,255,;2
3,345374;1,146128;2215;14;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,255,;2
3,345570;1,113943;2216;13;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,255,;2
3,345766;1,113943;2217;13;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,198,255,255,198,255,255,;2
3,345962;1,113943;2218;13;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,;2
3,346157;1,113943;2219;13;255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;2
3,346353;1,113943;2220;13;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,198,255,198,198,255,255,255,255,;2
3,346549;1,113943;2221;13;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,255,255,0,0,0,0,0,0,255,255,255,;2
3,346744;1,113943;2222;13;255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,255,255,;2
3,346939;1,113943;2223;13;255,255,198,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,;2
3,347135;1,113943;2224;13;255,255,198,255,255,198,255,255,198,255,255,124,255,255,124,255,255,124,255,255,198,255,255,198,255,255,198,;2
3,347330;1,113943;2225;13;255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,198,;2
3,347525;1,113943;2226;13;255,255,198,255,255,198,255,255,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
3,347720;1,113943;2227;13;255,255,198,255,255,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,347915;1,113943;2228;13;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,198,124,255,198,124,255,198,124,;2
3,348110;1,113943;2229;13;255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,;2
3,348305;1,113943;2230;13;255,198,255,255,198,255,255,198,255,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,;2
3,348500;1,113943;2231;13;255,198,198,255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,348694;1,113943;2232;13;255,198,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,;2
3,348889;1,113943;2233;13;255,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,349083;1,113943;2234;13;255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,198,198,0,198,198,0,198,198,0,;2
3,349278;1,113943;2235;13;255,124,124,255,124,124,255,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,349472;1,113943;2236;13;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,124,255,255,124,255,255,198,255,255,;2
3,349666;1,113943;2237;13;198,255,255,198,255,255,0,0,0,198,255,255,198,255,255,0,0,0,198,255,255,198,255,255,0,0,0,;2
3,349860;1,113943;2238;13;198,255,255,0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,;2
3,350054;1,113943;2239;13;198,255,0,198,255,0,198,255,0,198,255,0,198,255,0,198,255,0,198,255,0,198,255,0,198,255,0,;2
3,350248;1,113943;2240;13;198,198,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,350442;1,113943;2241;13;198,198,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,350636;1,113943;2242;13;198,198,255,198,198,255,198,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,350829;1,113943;2243;13;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,;2
3,351023;1,113943;2244;13;198,198,255,198,198,255,198,198,255,124,198,255,124,198,255,124,198,255,0,0,0,0,0,0,0,0,0,;2
3,351216;1,113943;2245;13;198,198,198,255,255,198,255,255,198,198,198,198,255,255,198,255,255,198,198,198,198,255,255,198,255,255,198,;2
3,351410;1,113943;2246;13;198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
3,351603;1,113943;2247;13;198,198,198,198,198,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,351796;1,113943;2248;13;198,198,198,198,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,351989;1,113943;2249;13;198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,255,;2
3,352183;1,113943;2250;13;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,255,255,;2
3,352375;1,113943;2251;13;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,0,0,0,0,0,0,198,198,198,;2
3,352568;1,113943;2252;13;198,198,198,198,198,198,198,198,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;2
3,352761;1,113943;2253;13;198,198,198,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;2
3,352954;1,113943;2254;13;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,;2
3,353147;1,113943;2255;13;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,198,198,;2
3,353339;1,113943;2256;13;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,198,198,255,198,198,;2
3,353532;1,113943;2257;13;198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,;2
3,353724;1,113943;2258;13;198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,353916;1,113943;2259;13;198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,124,198,198,198,198,198,198,198,;2
3,354108;1,113943;2260;13;198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,0,0,0,0,0,0,198,198,198,;2
3,354301;1,113943;2261;13;198,198,198,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,354493;1,113943;2262;13;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,354685;1,113943;2263;13;198,198,198,198,198,198,124,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,354876;1,113943;2264;13;198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,;2
3,355068;1,113943;2265;13;198,198,198,124,198,198,124,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,355260;1,113943;2266;13;198,198,198,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,;2
3,355452;1,113943;2267;13;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,;2
3,355643;1,113943;2268;13;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,124,124,124,;2
3,355834;1,113943;2269;13;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,124,124,124,124,124,124,;2
3,356026;1,113943;2270;13;198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,0,0,0,198,124,198,198,124,198,;2
3,356217;1,113943;2271;13;198,124,124,198,124,124,198,198,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
3,356408;1,113943;2272;13;198,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,;2
3,356599;1,113943;2273;13;198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,124,124,124,;2
3,356790;1,113943;2274;13;198,124,124,198,124,124,198,124,124,0,0,0,198,124,124,198,124,124,0,0,0,198,124,124,198,124,124,;2
3,356981;1,113943;2275;13;198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,124,0,0,124,0,0,124,0,0,;2
3,357172;1,113943;2276;13;124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,198,198,124,198,198,124,198,198,;2
3,357363;1,113943;2277;13;124,198,255,124,198,255,124,198,255,198,198,255,198,198,255,198,198,255,124,198,255,124,198,255,124,198,255,;2
3,357554;1,113943;2278;13;124,198,255,124,198,255,124,198,255,198,198,255,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,;2
3,357744;1,113943;2279;13;124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,198,255,255,198,255,255,198,255,255,;2
3,357935;1,113943;2280;13;124,198,255,124,198,255,124,198,255,0,0,0,0,0,0,124,198,255,0,0,0,0,0,0,124,198,255,;2
3,358125;1,113943;2281;13;124,198,255,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,358316;1,113943;2282;13;124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,;2
3,358506;1,113943;2283;13;124,198,198,124,198,198,124,198,198,124,198,255,124,198,255,124,198,255,0,0,0,0,0,0,0,0,0,;2
3,358696;1,113943;2284;13;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,124,198,124,198,198,124,198,198,124,198,198,;2
3,358886;1,113943;2285;13;124,198,198,124,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,359076;1,113943;2286;13;124,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,359266;1,113943;2287;13;124,198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,359456;1,113943;2288;13;124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,;2
3,359646;1,113943;2289;13;124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,198,198,255,198,198,255,198,198,255,;2
3,359835;1,113943;2290;13;124,124,255,124,124,255,124,124,255,124,124,198,124,124,198,124,124,198,124,124,255,124,124,255,124,124,255,;2
3,360025;1,113943;2291;13;124,124,198,124,124,198,124,198,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,360215;1,113943;2292;13;124,124,198,124,124,198,124,124,198,124,198,255,124,198,255,124,198,255,198,198,255,198,198,255,198,198,255,;2
3,360404;1,113943;2293;13;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,255,124,124,255,;2
3,360593;1,113943;2294;13;124,124,198,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;2
3,360783;1,113943;2295;13;124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,198,;2
3,360972;1,113943;2296;13;124,124,124,124,124,124,124,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,361161;1,113943;2297;13;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,;2
3,361350;1,113943;2298;13;124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,361539;1,113943;2299;13;124,124,124,124,124,124,124,124,124,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,;2
3,361728;1,113943;2300;13;124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,;2
3,361917;1,113943;2301;13;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,124,198,198,124,124,124,;2
3,362105;1,113943;2302;13;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,;2
3,362294;1,113943;2303;13;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,0,124,124,124,124,;2
3,362482;1,113943;2304;13;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,0,124,124,124,124,124,;2
3,362671;1,113943;2305;13;124,124,124,124,124,124,124,124,124,0,0,124,0,0,124,0,0,124,124,124,124,124,124,124,124,124,124,;2
3,362859;1,113943;2306;13;124,124,124,124,124,124,124,124,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,;2
3,363048;1,113943;2307;13;124,124,124,124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,363236;1,113943;2308;13;124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,363424;1,113943;2309;13;124,124,124,124,124,124,0,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,363612;1,113943;2310;13;124,124,0,124,124,0,124,124,0,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
3,363800;1,113943;2311;13;0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,;2
3,363988;1,113943;2312;13;0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,0,0,0,124,124,0,124,124,;2
3,364176;1,113943;2313;13;0,0,0,255,255,255,255,255,255,0,0,0,255,255,198,255,255,198,0,0,0,255,255,255,255,255,255,;2
3,364363;1,113943;2314;13;0,0,0,255,255,255,255,255,255,0,0,0,198,255,255,198,255,255,0,0,0,255,255,255,255,255,255,;2
3,364551;1,113943;2315;13;0,0,0,255,255,198,255,255,198,0,0,0,255,255,198,255,255,198,0,0,0,198,198,198,198,198,198,;2
3,364739;1,113943;2316;13;0,0,0,255,255,124,255,255,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,364926;1,113943;2317;13;0,0,0,255,198,124,255,198,124,0,0,0,255,198,124,255,198,124,0,0,0,255,198,124,255,198,124,;2
3,365113;1,113943;2318;13;0,0,0,198,255,255,198,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,365301;1,113943;2319;13;0,0,0,198,198,198,198,198,198,0,0,0,124,198,198,124,198,198,0,0,0,124,198,198,124,198,198,;2
3,365488;1,113943;2320;13;0,0,0,198,198,124,198,198,124,0,0,0,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
3,365675;1,113943;2321;13;0,0,0,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,365862;1,113943;2322;13;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,255,;2
3,366049;1,113943;2323;13;0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,198,198,198,;2
3,366236;1,113943;2324;13;0,0,0,0,0,0,255,198,124,0,0,0,0,0,0,255,198,124,0,0,0,0,0,0,255,198,124,;2
3,366423;1,113943;2325;13;0,0,0,0,0,0,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,366610;1,113943;2326;13;0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,366796;1,113943;2327;13;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,0,0,0,;2
3,366983;1,113943;2328;13;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,124,198,198,;2
3,367169;1,113943;2329;13;0,0,0,0,0,0,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,367356;1,113943;2330;13;0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,367542;1,113943;2331;13;0,0,0,0,0,0,0,0,0,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,367729;1,113943;2332;13;0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,367915;1,113943;2333;13;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,;2
3,368101;1,113943;2334;13;0,0,0,0,0,0,0,0,0,198,198,124,198,198,124,198,198,124,124,124,124,124,124,124,124,124,124,;2
3,368287;1,113943;2335;13;0,0,0,0,0,0,0,0,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,;2
3,368473;1,113943;2336;13;0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,;2
3,368659;1,113943;2337;13;0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,;2
3,368845;1,113943;2338;13;0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,;2
3,369030;1,113943;2339;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,255,255,255,255,255,255,255,255,255,;2
3,369216;1,113943;2340;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,255,255,;2
3,369401;1,113943;2341;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,255,198,198,;2
3,369587;1,113943;2342;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,255,255,198,255,255,198,;2
3,369772;1,113943;2343;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,255,255,198,255,255,;2
3,369958;1,113943;2344;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,198,255,255,;2
3,370143;1,113943;2345;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,198,124,198,198,124,198,198,;2
3,370328;1,113943;2346;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,198,124,124,198,124,198,198,;2
3,370513;1,113943;2347;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,198,198,124,198,198,124,;2
3,370698;1,113943;2348;13;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,198,198,124,;2
3,370883;1,079181;2349;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,124,255,255,124,255,255,124,;2
3,371068;1,079181;2350;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,124,255,198,124,255,198,124,;2
3,371253;1,079181;2351;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,198,255,;2
3,371437;1,079181;2352;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,255,198,198,255,198,198,;2
3,371622;1,079181;2353;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,255,198,198,255,;2
3,371806;1,079181;2354;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,255,;2
3,371991;1,079181;2355;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,255,255,;2
3,372175;1,079181;2356;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,198,198,;2
3,372360;1,079181;2357;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,372544;1,079181;2358;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,;2
3,372728;1,079181;2359;12;255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,;2
3,372912;1,079181;2360;12;255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,;2
