LogR;LogC;Rank;Counter;Pattern;Class
2,411620;2,292256;258;196;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,198,198,255,;1
2,413300;2,287802;259;194;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,;0
2,414973;2,287802;260;194;0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;1
2,416641;2,281033;261;191;0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,255,;1
2,418301;2,281033;262;191;0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,;1
2,419956;2,278754;263;190;198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;1
2,421604;2,276462;264;189;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;0
2,423246;2,274158;265;188;198,198,198,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;1
2,424882;2,271842;266;187;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;1
2,426511;2,269513;267;186;255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;0
2,428135;2,269513;268;186;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;1
2,429752;2,267172;269;185;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;0
2,431364;2,262451;270;183;198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,;0
2,432969;2,260071;271;182;255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
2,434569;2,257679;272;181;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,198,124,124,198,124,124,198,;1
2,436163;2,255273;273;180;255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
2,437751;2,255273;274;180;255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
2,439333;2,255273;275;180;124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
2,440909;2,252853;276;179;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;1
2,442480;2,252853;277;179;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,198,198,124,198,198,124,198,198,;1
2,444045;2,250420;278;178;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,;0
2,445604;2,247973;279;177;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,198,;0
2,447158;2,243038;280;175;255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
2,448706;2,243038;281;175;198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
2,450249;2,240549;282;174;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,;1
2,451786;2,240549;283;174;198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;1
2,453318;2,238046;284;173;0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,;0
2,454845;2,230449;285;170;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,;0
2,456366;2,227887;286;169;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,;0
2,457882;2,227887;287;169;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,;1
2,459392;2,227887;288;169;198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,;0
2,460898;2,227887;289;169;0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;1
2,462398;2,225309;290;168;255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;1
2,463893;2,225309;291;168;124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,;0
2,465383;2,222716;292;167;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,;0
2,466868;2,222716;293;167;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,;0
2,468347;2,222716;294;167;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,;0
2,469822;2,222716;295;167;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;0
2,471292;2,217484;296;165;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,;1
2,472756;2,217484;297;165;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,;0
2,474216;2,217484;298;165;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;0
2,475671;2,214844;299;164;198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,;0
2,477121;2,212188;300;163;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;1
2,478566;2,212188;301;163;0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,;0
2,480007;2,209515;302;162;0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;1
2,481443;2,209515;303;162;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,;1
2,482874;2,206826;304;161;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,;0
2,484300;2,206826;305;161;0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;1
2,485721;2,206826;306;161;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,198,198,255,;0
2,487138;2,201397;307;159;255,198,198,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
2,488551;2,201397;308;159;124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;1
2,489958;2,198657;309;158;198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;0
2,491362;2,198657;310;158;0,0,0,124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;1
2,492760;2,198657;311;158;0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,124,124,124,124,124,124,124,124,124,124,124,124,;1
2,494155;2,195900;312;157;0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
2,495544;2,195900;313;157;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,124,198,198,124,198,198,124,;1
2,496930;2,193125;314;156;198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
2,498311;2,190332;315;155;198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
2,499687;2,187521;316;154;255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;0
2,501059;2,184691;317;153;255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;0
2,502427;2,184691;318;153;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;1
2,503791;2,184691;319;153;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,;0
2,505150;2,184691;320;153;0,0,255,0,0,255,0,0,255,0,0,255,0,0,255,0,0,255,0,0,255,0,0,255,0,0,255,;0
2,506505;2,184691;321;153;0,0,0,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
2,507856;2,181844;322;152;0,0,0,0,0,0,0,0,0,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;1
2,509203;2,176091;323;150;198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
2,510545;2,173186;324;149;198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;0
2,511883;2,173186;325;149;0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;1
2,513218;2,170262;326;148;124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;0
2,514548;2,170262;327;148;0,0,0,0,0,0,0,0,0,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;1
2,515874;2,167317;328;147;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;0
2,517196;2,164353;329;146;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,;0
2,518514;2,164353;330;146;198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,;0
2,519828;2,161368;331;145;198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
2,521138;2,161368;332;145;198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
2,522444;2,161368;333;145;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;0
2,523746;2,155336;334;143;198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;0
2,525045;2,155336;335;143;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,;0
2,526339;2,152288;336;142;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;0
2,527630;2,152288;337;142;198,198,124,198,198,124,198,198,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
2,528917;2,152288;338;142;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,;0
2,530200;2,149219;339;141;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,0,0,0,0,0,0,0,0,0,;1
2,531479;2,149219;340;141;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,;0
2,532754;2,146128;341;140;0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;1
2,534026;2,143015;342;139;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,255,255,;0
2,535294;2,143015;343;139;198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;1
2,536558;2,143015;344;139;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,;1
2,537819;2,143015;345;139;0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
2,539076;2,143015;346;139;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,;0
2,540329;2,139879;347;138;198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
2,541579;2,139879;348;138;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,;1
2,542825;2,139879;349;138;0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
2,544068;2,136721;350;137;198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
2,545307;2,136721;351;137;198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;0
2,546543;2,133539;352;136;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;0
2,547775;2,133539;353;136;255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
2,549003;2,133539;354;136;198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;0
2,550228;2,133539;355;136;198,124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
2,551450;2,130334;356;135;255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,;0
2,552668;2,127105;357;134;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,;0
2,553883;2,127105;358;134;124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,;0
2,555094;2,127105;359;134;0,0,0,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
2,556303;2,120574;360;132;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;0
2,557507;2,120574;361;132;0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,;1
2,558709;2,120574;362;132;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,124,124,124,;1
2,559907;2,113943;363;130;0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,0,0,0,;1
2,561101;2,113943;364;130;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,124,124,198,124,124,198,124,124,;1
2,562293;2,110590;365;129;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,;0
2,563481;2,110590;366;129;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,;0
2,564666;2,110590;367;129;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,;0
