LogR;LogC;Rank;Counter;Pattern;Class
3,529174;1,278754;3382;19;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
3,529302;1,278754;3383;19;255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,198,255,255,198,255,255,;2
3,529430;1,278754;3384;19;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,198,255,255,;2
3,529559;1,278754;3385;19;255,255,255,255,255,255,255,255,198,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,0,0,0,;2
3,529687;1,278754;3386;19;255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,;2
3,529815;1,278754;3387;19;255,255,255,255,255,255,255,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,529943;1,278754;3388;19;255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;2
3,530072;1,278754;3389;19;255,255,255,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,530200;1,278754;3390;19;255,255,255,198,255,198,198,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,530328;1,278754;3391;19;255,255,255,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,530456;1,278754;3392;19;255,255,255,198,198,198,198,198,198,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;2
3,530584;1,278754;3393;19;255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,198,;2
3,530712;1,278754;3394;19;255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,;2
3,530840;1,278754;3395;19;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,198,198,255,255,198,255,255,198,;2
3,530968;1,278754;3396;19;255,255,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;2
3,531096;1,278754;3397;19;255,255,198,255,255,198,255,255,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
3,531223;1,278754;3398;19;255,255,198,255,198,198,255,198,198,255,255,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,;2
3,531351;1,278754;3399;19;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,198,255,124,198,255,124,198,255,124,;2
3,531479;1,278754;3400;19;255,255,124,255,255,124,255,255,124,0,0,0,255,255,124,255,255,124,0,0,0,0,0,0,0,0,0,;2
3,531607;1,278754;3401;19;255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,;2
3,531734;1,278754;3402;19;255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,0,0,0,0,0,0,255,198,255,;2
3,531862;1,278754;3403;19;255,198,198,255,198,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,;2
3,531990;1,278754;3404;19;255,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,;2
3,532117;1,278754;3405;19;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,532245;1,278754;3406;19;255,198,198,255,198,198,255,198,198,255,124,198,255,124,198,255,124,198,255,198,198,255,198,198,255,198,198,;2
3,532372;1,278754;3407;19;255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,198,198,198,;2
3,532500;1,278754;3408;19;255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
3,532627;1,278754;3409;19;255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,;2
3,532754;1,278754;3410;19;255,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
3,532882;1,278754;3411;19;255,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,;2
3,533009;1,278754;3412;19;255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,;2
3,533136;1,278754;3413;19;255,198,198,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,533264;1,278754;3414;19;255,198,198,0,0,0,0,0,0,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
3,533391;1,278754;3415;19;255,198,124,255,198,124,255,198,124,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,;2
3,533518;1,278754;3416;19;255,198,124,255,198,124,255,198,124,198,198,124,198,198,124,198,198,124,198,124,124,198,124,124,198,124,124,;2
3,533645;1,278754;3417;19;198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,533772;1,278754;3418;19;198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,533899;1,278754;3419;19;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,124,255,255,124,255,255,;2
3,534026;1,278754;3420;19;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,534153;1,278754;3421;19;198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,;2
3,534280;1,278754;3422;19;198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,534407;1,278754;3423;19;198,255,255,198,255,255,198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
3,534534;1,278754;3424;19;198,198,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,;2
3,534661;1,278754;3425;19;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,255,255,;2
3,534787;1,278754;3426;19;198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,;2
3,534914;1,278754;3427;19;198,198,255,198,198,255,198,198,255,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,;2
3,535041;1,278754;3428;19;198,198,255,198,198,255,198,198,255,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;2
3,535167;1,278754;3429;19;198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,;2
3,535294;1,278754;3430;19;198,198,198,255,255,198,255,255,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,;2
3,535421;1,278754;3431;19;198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,;2
3,535547;1,278754;3432;19;198,198,198,198,198,198,198,198,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
3,535674;1,278754;3433;19;198,198,198,198,198,198,198,198,198,255,255,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,;2
3,535800;1,278754;3434;19;198,198,198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;2
3,535927;1,278754;3435;19;198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,536053;1,278754;3436;19;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,;2
3,536180;1,278754;3437;19;198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,0,0,0,255,198,198,255,198,198,;2
3,536306;1,278754;3438;19;198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,;2
3,536432;1,278754;3439;19;198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,;2
3,536558;1,278754;3440;19;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,;2
3,536685;1,278754;3441;19;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,124,198,198,124,198,198,;2
3,536811;1,278754;3442;19;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,0,0,0,0,0,0,0,0,0,;2
3,536937;1,278754;3443;19;198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,0,0,0,0,0,0,0,0,0,;2
3,537063;1,278754;3444;19;198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,198,;2
3,537189;1,278754;3445;19;198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,124,198,198,198,198,198,198,198,;2
3,537315;1,278754;3446;19;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,;2
3,537441;1,278754;3447;19;198,198,198,198,198,198,198,198,198,0,0,0,198,198,124,198,198,124,0,0,0,0,0,0,0,0,0,;2
3,537567;1,278754;3448;19;198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,;2
3,537693;1,278754;3449;19;198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,537819;1,278754;3450;19;198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,;2
3,537945;1,278754;3451;19;198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,124,124,124,0,0,0,0,0,0,124,124,124,;2
3,538071;1,278754;3452;19;198,198,198,198,198,198,124,124,124,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,538197;1,278754;3453;19;198,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,538322;1,278754;3454;19;198,198,198,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,;2
3,538448;1,278754;3455;19;198,198,198,124,124,124,124,124,124,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,538574;1,278754;3456;19;198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,;2
3,538699;1,278754;3457;19;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,0,0,0,;2
3,538825;1,278754;3458;19;198,198,124,198,198,124,198,198,124,198,124,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
3,538951;1,278754;3459;19;198,198,0,198,198,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,539076;1,278754;3460;19;198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,0,0,0,198,124,198,198,124,198,;2
3,539202;1,278754;3461;19;198,124,124,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,539327;1,278754;3462;19;198,124,124,198,124,124,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,539452;1,278754;3463;19;124,255,255,124,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
3,539578;1,278754;3464;19;124,255,198,124,255,198,124,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,;2
3,539703;1,278754;3465;19;124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,198,198,255,198,198,255,124,198,255,;2
3,539829;1,278754;3466;19;124,198,198,124,198,198,124,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
3,539954;1,278754;3467;19;124,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,540079;1,278754;3468;19;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,255,198,124,255,198,124,255,198,;2
3,540204;1,278754;3469;19;124,198,198,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;2
3,540329;1,278754;3470;19;124,198,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,540455;1,278754;3471;19;124,124,198,124,124,198,198,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;2
3,540580;1,278754;3472;19;124,124,198,124,124,198,124,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,540705;1,278754;3473;19;124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,;2
3,540830;1,278754;3474;19;124,124,198,124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,;2
3,540955;1,278754;3475;19;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,0,124,198,0,124,198,0,124,198,;2
3,541080;1,278754;3476;19;124,124,198,124,124,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,541205;1,278754;3477;19;124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,;2
3,541330;1,278754;3478;19;124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,541454;1,278754;3479;19;124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,541579;1,278754;3480;19;124,124,124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,;2
3,541704;1,278754;3481;19;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;2
3,541829;1,278754;3482;19;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,;2
3,541953;1,278754;3483;19;124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,0,0,0,0,0,0,0,0,0,;2
3,542078;1,278754;3484;19;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
3,542203;1,278754;3485;19;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,;2
3,542327;1,278754;3486;19;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,0,124,124,;2
3,542452;1,278754;3487;19;124,124,124,124,124,124,124,124,124,0,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,542576;1,278754;3488;19;124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,542701;1,278754;3489;19;124,124,124,0,0,124,0,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,542825;1,278754;3490;19;124,124,124,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,542950;1,278754;3491;19;124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,543074;1,278754;3492;19;124,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,543199;1,278754;3493;19;124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,543323;1,278754;3494;19;0,0,124,0,0,124,0,0,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,;2
3,543447;1,278754;3495;19;0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,;2
3,543571;1,278754;3496;19;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,;2
3,543696;1,278754;3497;19;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,198,255,255,198,255,;2
3,543820;1,278754;3498;19;0,0,0,255,255,198,255,255,198,0,0,0,255,255,198,255,255,198,0,0,0,198,198,198,198,198,198,;2
3,543944;1,278754;3499;19;0,0,0,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,544068;1,278754;3500;19;0,0,0,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,;2
3,544192;1,278754;3501;19;0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,;2
3,544316;1,278754;3502;19;0,0,0,198,124,198,198,124,198,0,0,0,198,124,198,198,124,198,0,0,0,0,0,0,0,0,0,;2
3,544440;1,278754;3503;19;0,0,0,198,0,0,198,0,0,0,0,0,198,0,0,198,0,0,0,0,0,198,0,0,198,0,0,;2
3,544564;1,278754;3504;19;0,0,0,124,255,255,124,255,255,0,0,0,124,255,255,124,255,255,0,0,0,124,255,255,124,255,255,;2
3,544688;1,278754;3505;19;0,0,0,124,255,198,124,255,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,544812;1,278754;3506;19;0,0,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,;2
3,544936;1,278754;3507;19;0,0,0,124,124,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,545060;1,278754;3508;19;0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,;2
3,545183;1,278754;3509;19;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,198,255,;2
3,545307;1,278754;3510;19;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,0,0,0,;2
3,545431;1,278754;3511;19;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,198,198,198,;2
3,545555;1,278754;3512;19;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,545678;1,278754;3513;19;0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,198,198,198,;2
